household_id,UF,SITUACAO
120004784_6,12,1
120004784_7,12,1
120004784_9,12,1
120004784_11,12,1
120004784_12,12,1
120004784_13,12,1
120000908_1,12,1
120000908_4,12,1
120000908_5,12,1
120000908_7,12,1
120000908_10,12,1
120000908_13,12,1
120006613_1,12,1
120006613_2,12,1
120006613_3,12,1
120006613_4,12,1
120006613_6,12,1
120006613_9,12,1
120006613_12,12,1
120004277_1,12,1
120004277_2,12,1
120004277_3,12,1
120004277_4,12,1
120004277_5,12,1
120004277_6,12,1
120004277_8,12,1
120004277_9,12,1
120004277_10,12,1
120004277_11,12,1
120004277_12,12,1
120004277_13,12,1
120004850_1,12,1
120004850_3,12,1
120004850_4,12,1
120004850_5,12,1
120004850_6,12,1
120004850_7,12,1
120004850_8,12,1
120004850_10,12,1
120004850_12,12,1
120004850_13,12,1
120005606_1,12,1
120005606_2,12,1
120005606_4,12,1
120005606_5,12,1
120005606_6,12,1
120005606_7,12,1
120005606_9,12,1
120005606_10,12,1
120006140_1,12,1
120006140_2,12,1
120006140_3,12,1
120006140_5,12,1
120006140_6,12,1
120006140_8,12,1
120006140_9,12,1
120006140_10,12,1
120006140_11,12,1
120006140_12,12,1
120006140_13,12,1
120005651_1,12,1
120005651_3,12,1
120002921_1,12,1
120002921_2,12,1
120002921_3,12,1
120002921_4,12,1
120002921_5,12,1
120002921_7,12,1
120002921_8,12,1
120002921_9,12,1
120002921_10,12,1
120002921_11,12,1
120002921_13,12,1
120001299_4,12,1
120001299_5,12,1
120001299_6,12,1
120001299_8,12,1
120001299_9,12,1
120001299_10,12,1
120001299_12,12,1
120001956_1,12,1
120001956_3,12,1
120001956_6,12,1
120001956_7,12,1
120001956_8,12,1
120001956_9,12,1
120001956_10,12,1
120001956_12,12,1
120001956_13,12,1
120003490_1,12,1
120003490_2,12,1
120003490_3,12,1
120003490_4,12,1
120003490_5,12,1
120003490_6,12,1
120003490_7,12,1
120003490_8,12,1
120003490_9,12,1
120003490_10,12,1
120003490_12,12,1
120003490_13,12,1
120005365_1,12,1
120005365_3,12,1
120005365_5,12,1
120005365_6,12,1
120005365_7,12,1
120005365_8,12,1
120005365_10,12,1
120005365_11,12,1
120005365_12,12,1
120005365_13,12,1
120004671_2,12,1
120004671_3,12,1
120004671_4,12,1
120004671_5,12,1
120004671_6,12,1
120004671_7,12,1
120004671_8,12,1
120004671_11,12,1
120004671_12,12,1
120004671_13,12,1
120000100_1,12,1
120000100_2,12,1
120000100_3,12,1
120000100_4,12,1
120000100_5,12,1
120000100_6,12,1
120000100_7,12,1
120000100_8,12,1
120000100_9,12,1
120000100_10,12,1
120000100_12,12,1
120000100_13,12,1
120007765_12,12,1
120007765_13,12,1
120002267_5,12,1
120002267_7,12,1
120002267_8,12,1
120002267_10,12,1
120002267_12,12,1
120002267_13,12,1
120000320_1,12,1
120000320_2,12,1
120000320_3,12,1
120000320_5,12,1
120000320_6,12,1
120000320_7,12,1
120004173_1,12,1
120004173_3,12,1
120004173_6,12,1
120004173_7,12,1
120004173_8,12,1
120004173_9,12,1
120004173_10,12,1
120004173_11,12,1
120004173_12,12,1
120001767_1,12,1
120001767_2,12,1
120001767_3,12,1
120001767_4,12,1
120001767_5,12,1
120001767_6,12,1
120001767_7,12,1
120001767_9,12,1
120001767_10,12,1
120001767_11,12,1
120001767_12,12,1
120001767_13,12,1
120002300_1,12,1
120002300_2,12,1
120002300_3,12,1
120002300_4,12,1
120002300_5,12,1
120002300_6,12,1
120002300_7,12,1
120002300_11,12,1
120002300_12,12,1
120002300_13,12,1
120004680_2,12,1
120004680_3,12,1
120004680_4,12,1
120004680_6,12,1
120004680_7,12,1
120004680_9,12,1
120004680_10,12,1
120004680_11,12,1
120004680_12,12,1
120004680_13,12,1
120004879_3,12,1
120004879_4,12,1
120004879_6,12,1
120004879_7,12,1
120004879_9,12,1
120004879_11,12,1
120004879_13,12,1
120002995_2,12,1
120002995_3,12,1
120002995_4,12,1
120002995_6,12,1
120002995_7,12,1
120002995_8,12,1
120002995_9,12,1
120002995_10,12,1
120002995_11,12,1
120002995_12,12,1
120002995_13,12,1
120000257_1,12,1
120000257_2,12,1
120000257_3,12,1
120000257_4,12,1
120000257_5,12,1
120000257_7,12,1
120000257_10,12,1
120000257_11,12,1
120000257_12,12,1
120008320_1,12,2
120008320_2,12,2
120008320_3,12,2
120008320_4,12,2
120008320_5,12,2
120008320_7,12,2
120008320_8,12,2
120008320_9,12,2
120008320_11,12,2
120008320_13,12,2
120008320_14,12,2
120008320_15,12,2
120008320_16,12,2
120008320_18,12,2
120008320_19,12,2
120008320_20,12,2
120004531_1,12,2
120004531_2,12,2
120004531_3,12,2
120004531_4,12,2
120004531_5,12,2
120004531_6,12,2
120004531_7,12,2
120004531_8,12,2
120004531_9,12,2
120004531_10,12,2
120004531_11,12,2
120004531_12,12,2
120004531_13,12,2
120004531_14,12,2
120004531_15,12,2
120004531_16,12,2
120000706_1,12,2
120000706_2,12,2
120000706_3,12,2
120000706_4,12,2
120000706_5,12,2
120000706_6,12,2
120000706_7,12,2
120000706_8,12,2
120000706_9,12,2
120000706_10,12,2
120000706_11,12,2
120000706_12,12,2
120000706_13,12,2
120000706_15,12,2
120000706_16,12,2
120000706_17,12,2
120001153_1,12,1
120001153_2,12,1
120001153_3,12,1
120001153_5,12,1
120001153_6,12,1
120000623_2,12,1
120000623_6,12,1
120000623_8,12,1
120000623_9,12,1
120000623_11,12,1
120000623_13,12,1
120001820_2,12,1
120001820_3,12,1
120001820_4,12,1
120001820_5,12,1
120001820_6,12,1
120001820_8,12,1
120001820_9,12,1
120001820_10,12,1
120001820_11,12,1
120006987_1,12,1
120006987_3,12,1
120006987_4,12,1
120006987_5,12,1
120006987_6,12,1
120006987_7,12,1
120006987_9,12,1
120006987_10,12,1
120006987_12,12,1
120006987_13,12,1
120001063_2,12,1
120001063_3,12,1
120001063_4,12,1
120001063_6,12,1
120001063_7,12,1
120001063_9,12,1
120001063_11,12,1
120001063_12,12,1
120001063_13,12,1
120008384_1,12,1
120008384_2,12,1
120008384_3,12,1
120008384_7,12,1
120008384_12,12,1
120000468_1,12,1
120000468_2,12,1
120000468_3,12,1
120000468_6,12,1
120000468_8,12,1
120000468_10,12,1
120000468_11,12,1
120000468_12,12,1
120000468_13,12,1
120002940_1,12,1
120002940_3,12,1
120002940_4,12,1
120002940_5,12,1
120002940_6,12,1
120002940_8,12,1
120002940_9,12,1
120002940_10,12,1
120002940_11,12,1
120002940_12,12,1
120004399_3,12,1
120004399_4,12,1
120004399_5,12,1
120004399_6,12,1
120004399_7,12,1
120004399_8,12,1
120004399_9,12,1
120004399_10,12,1
120004399_11,12,1
120004399_13,12,1
120002610_10,12,1
120000724_1,12,1
120000724_2,12,1
120000724_3,12,1
120000724_4,12,1
120000724_5,12,1
120000724_6,12,1
120000724_7,12,1
120000724_8,12,1
120000724_9,12,1
120000724_10,12,1
120000724_12,12,1
120005660_1,12,1
120005660_2,12,1
120005660_3,12,1
120005660_4,12,1
120005660_5,12,1
120005660_7,12,1
120005660_9,12,1
120005660_10,12,1
120005660_11,12,1
120005660_12,12,1
120005660_13,12,1
120002610_11,12,1
120002610_12,12,1
120002610_1,12,1
120002610_2,12,1
120002610_3,12,1
120002610_4,12,1
120002610_5,12,1
120002610_6,12,1
120002610_8,12,1
120002610_9,12,1
120003253_1,12,1
120003253_2,12,1
120003253_5,12,1
120003253_6,12,1
120005651_4,12,1
120005651_5,12,1
120005651_6,12,1
120005651_7,12,1
120005651_8,12,1
120005651_9,12,1
120005651_10,12,1
120005651_11,12,1
120005651_12,12,1
120005651_13,12,1
120001299_1,12,1
120001299_2,12,1
120001299_3,12,1
120007765_1,12,1
120007765_2,12,1
120007765_3,12,1
120007765_4,12,1
120007765_5,12,1
120007765_6,12,1
120007765_7,12,1
120007765_8,12,1
120007765_9,12,1
120007765_10,12,1
120007765_11,12,1
120002267_1,12,1
120002267_3,12,1
120000320_8,12,1
120000320_9,12,1
120000320_10,12,1
120000320_11,12,1
120000320_12,12,1
120000320_13,12,1
120001153_8,12,1
120001153_9,12,1
120001153_10,12,1
120001153_12,12,1
120010236_2,12,1
120010236_5,12,1
120010236_6,12,1
120010236_8,12,1
120010236_9,12,1
120010236_10,12,1
120010236_11,12,1
120001441_1,12,1
120001441_7,12,1
120001441_8,12,1
120001441_9,12,1
120001441_10,12,1
120001441_12,12,1
120001711_1,12,1
120001711_2,12,1
120001711_3,12,1
120001711_4,12,1
120001711_6,12,1
120001711_7,12,1
120001711_9,12,1
120001711_10,12,1
120001711_11,12,1
120001711_12,12,1
120001711_13,12,1
120000293_1,12,1
120000293_2,12,1
120000293_3,12,1
120000293_4,12,1
120000293_6,12,1
120000293_7,12,1
120000293_8,12,1
120000293_9,12,1
120000293_11,12,1
120000293_12,12,1
120000293_13,12,1
120002513_1,12,1
120002513_2,12,1
120002513_3,12,1
120002513_4,12,1
120002513_5,12,1
120002513_6,12,1
120002513_7,12,1
120002513_8,12,1
120002513_9,12,1
120002513_12,12,1
120002513_13,12,1
120001108_1,12,1
120001108_2,12,1
120001108_3,12,1
120001108_4,12,1
120001108_6,12,1
120001108_7,12,1
120001108_8,12,1
120001108_9,12,1
120001108_10,12,1
120001108_11,12,1
120001108_12,12,1
120001108_13,12,1
120008232_13,12,2
120008232_14,12,2
120008232_15,12,2
120008232_1,12,2
120008232_2,12,2
120008232_3,12,2
120008232_4,12,2
120008232_5,12,2
120008232_6,12,2
120008232_7,12,2
120008232_8,12,2
120008232_9,12,2
120008232_10,12,2
120008232_11,12,2
120008232_12,12,2
120008232_16,12,2
120008232_17,12,2
120004626_1,12,1
120004626_2,12,1
120004626_3,12,1
120004626_4,12,1
120004626_5,12,1
120004626_6,12,1
120004626_7,12,1
120004626_8,12,1
120004626_9,12,1
120004626_10,12,1
120004626_11,12,1
120004626_12,12,1
120004626_13,12,1
120002851_2,12,1
120002851_3,12,1
120002851_4,12,1
120002851_5,12,1
120002851_6,12,1
120002851_7,12,1
120002851_8,12,1
120002851_9,12,1
120002851_10,12,1
120002851_11,12,1
130015569_1,13,1
130015569_2,13,1
130015569_3,13,1
130015569_4,13,1
130015569_5,13,1
130015569_6,13,1
130015569_7,13,1
130015569_8,13,1
130015569_9,13,1
130015569_11,13,1
130015569_13,13,1
130057192_1,13,1
130057192_2,13,1
130057192_4,13,1
130057192_5,13,1
130057192_9,13,1
130057192_10,13,1
130057192_11,13,1
130057192_12,13,1
130057192_13,13,1
130035730_1,13,1
130035730_2,13,1
130035730_3,13,1
130035730_5,13,1
130035730_6,13,1
130035730_7,13,1
130035730_8,13,1
130035730_11,13,1
130035730_12,13,1
130035730_10,13,1
130043524_1,13,2
130043524_2,13,2
130043524_5,13,2
130043524_6,13,2
130043524_7,13,2
130043524_9,13,2
130043524_12,13,2
130043524_13,13,2
130043524_15,13,2
130043524_16,13,2
130043524_17,13,2
130046106_3,13,1
130046106_4,13,1
130046106_5,13,1
130046106_6,13,1
130046106_8,13,1
130046106_9,13,1
130046106_10,13,1
130046106_11,13,1
130046106_12,13,1
130046106_13,13,1
130024650_1,13,1
130024650_2,13,1
130024650_3,13,1
130024650_4,13,1
130024650_5,13,1
130024650_6,13,1
130024650_7,13,1
130024650_8,13,1
130024650_9,13,1
130024650_10,13,1
130024650_12,13,1
130024650_13,13,1
130001516_1,13,1
130001516_2,13,1
130001516_3,13,1
130001516_4,13,1
130001516_5,13,1
130001516_6,13,1
130001516_7,13,1
130001516_9,13,1
130001516_10,13,1
130001516_12,13,1
130001516_13,13,1
130030453_1,13,1
130030453_2,13,1
130030453_3,13,1
130030453_4,13,1
130030453_5,13,1
130030453_6,13,1
130030453_7,13,1
130030453_8,13,1
130030453_9,13,1
130030453_10,13,1
130030453_11,13,1
130030453_12,13,1
130030453_13,13,1
130001615_6,13,1
130001615_7,13,1
130001615_8,13,1
130001615_9,13,1
130001615_10,13,1
130001615_11,13,1
130001615_12,13,1
130001615_13,13,1
130033353_1,13,2
130033353_2,13,2
130033353_3,13,2
130033353_4,13,2
130033353_5,13,2
130033353_6,13,2
130033353_7,13,2
130033353_9,13,2
130033353_10,13,2
130033353_11,13,2
130033353_12,13,2
130033353_13,13,2
130033353_14,13,2
130033353_15,13,2
130033353_16,13,2
130033353_17,13,2
130008898_4,13,1
130008898_5,13,1
130008898_6,13,1
130008898_7,13,1
130008898_9,13,1
130008898_10,13,1
130008898_11,13,1
130008898_12,13,1
130027486_2,13,1
130027486_4,13,1
130027486_5,13,1
130027486_6,13,1
130027486_7,13,1
130027486_8,13,1
130027486_10,13,1
130027486_11,13,1
130027486_12,13,1
130027486_13,13,1
130008898_1,13,1
130008898_3,13,1
130001615_2,13,1
130001615_3,13,1
130001615_4,13,1
130001615_5,13,1
130032865_3,13,2
130032865_4,13,2
130032865_6,13,2
130032865_7,13,2
130032865_8,13,2
130032865_9,13,2
130032865_10,13,2
130032865_11,13,2
130032865_12,13,2
130032865_13,13,2
130032865_14,13,2
130032865_15,13,2
130032865_17,13,2
130041182_1,13,1
130041182_5,13,1
130041182_6,13,1
130041182_7,13,1
130041182_8,13,1
130041182_9,13,1
130041182_10,13,1
130041182_11,13,1
130041182_12,13,1
130041182_13,13,1
130007641_1,13,2
130007641_2,13,2
130007641_4,13,2
130007641_5,13,2
130007641_6,13,2
130007641_7,13,2
130007641_8,13,2
130007641_9,13,2
130007641_10,13,2
130007641_11,13,2
130007641_12,13,2
130007641_14,13,2
130007641_15,13,2
130007641_16,13,2
130007641_17,13,2
130014569_2,13,1
130014569_3,13,1
130014569_4,13,1
130014569_5,13,1
130014569_7,13,1
130014569_8,13,1
130014569_9,13,1
130014569_10,13,1
130014569_11,13,1
130014569_12,13,1
130014569_13,13,1
130027477_1,13,2
130027477_2,13,2
130027477_3,13,2
130027477_4,13,2
130027477_5,13,2
130027477_6,13,2
130027477_7,13,2
130027477_8,13,2
130027477_10,13,2
130008949_1,13,2
130008949_2,13,2
130008949_3,13,2
130008949_4,13,2
130008949_5,13,2
130008949_6,13,2
130008949_7,13,2
130008949_8,13,2
130008949_9,13,2
130027477_9,13,2
130027477_11,13,2
130027477_12,13,2
130027477_13,13,2
130027477_14,13,2
130027477_16,13,2
130027477_17,13,2
130027477_18,13,2
130027477_19,13,2
130027477_20,13,2
130008949_11,13,2
130008949_13,13,2
130008949_14,13,2
130008949_15,13,2
130008949_16,13,2
130008949_17,13,2
130030911_7,13,1
130030911_8,13,1
130030911_9,13,1
130030911_10,13,1
130030911_13,13,1
130030911_1,13,1
130030911_2,13,1
130030911_3,13,1
130030911_4,13,1
130030911_5,13,1
130030911_6,13,1
130030911_11,13,1
130030911_12,13,1
130014766_1,13,1
130014766_2,13,1
130014766_3,13,1
130014766_4,13,1
130014766_5,13,1
130014766_8,13,1
130014766_9,13,1
130014766_10,13,1
130014766_11,13,1
130014766_13,13,1
130037240_1,13,1
130037240_3,13,1
130037240_4,13,1
130037240_5,13,1
130037240_6,13,1
130037240_7,13,1
130037240_8,13,1
130037240_9,13,1
130037240_10,13,1
130037240_11,13,1
130037240_12,13,1
130037240_13,13,1
130032420_11,13,2
130032420_12,13,2
130032420_15,13,2
130032420_16,13,2
130032420_17,13,2
130032420_2,13,2
130032420_3,13,2
130032420_4,13,2
130032420_6,13,2
130032420_7,13,2
130032420_9,13,2
130032420_10,13,2
130015708_9,13,1
130015708_10,13,1
130015708_11,13,1
130015708_12,13,1
130015708_13,13,1
130036645_1,13,2
130036645_2,13,2
130036645_3,13,2
130036645_4,13,2
130036645_5,13,2
130036645_6,13,2
130036645_7,13,2
130036645_8,13,2
130036645_9,13,2
130036645_10,13,2
130036645_11,13,2
130036645_12,13,2
130036645_13,13,2
130036645_14,13,2
130036645_15,13,2
130036645_16,13,2
130036645_17,13,2
130036645_19,13,2
130036645_20,13,2
130015708_4,13,1
130015708_5,13,1
130015708_6,13,1
130015708_7,13,1
130015708_3,13,1
130056912_1,13,2
130056912_2,13,2
130056912_3,13,2
130056912_4,13,2
130056912_5,13,2
130056912_6,13,2
130056912_7,13,2
130056912_8,13,2
130056912_9,13,2
130056912_10,13,2
130056912_11,13,2
130056912_12,13,2
130056912_13,13,2
130056912_14,13,2
130056912_15,13,2
130053512_1,13,1
130053512_2,13,1
130053512_3,13,1
130053512_4,13,1
130053512_5,13,1
130053512_6,13,1
130053512_7,13,1
130053512_8,13,1
130053512_9,13,1
130053512_10,13,1
130053512_11,13,1
130053512_12,13,1
130053512_13,13,1
130045422_1,13,1
130045422_2,13,1
130045422_3,13,1
130045422_8,13,1
130045422_10,13,1
130045422_13,13,1
130005904_2,13,1
130005904_3,13,1
130005904_4,13,1
130005904_5,13,1
130005904_6,13,1
130005904_7,13,1
130005904_8,13,1
130005904_9,13,1
130005904_10,13,1
130005904_11,13,1
130005904_13,13,1
130042125_1,13,2
130042125_2,13,2
130042125_3,13,2
130042125_4,13,2
130042125_6,13,2
130042125_7,13,2
130042125_8,13,2
130042125_9,13,2
130042125_10,13,2
130042125_11,13,2
130042125_12,13,2
130042125_13,13,2
130042125_14,13,2
130042125_15,13,2
130042125_16,13,2
130042125_17,13,2
130038614_1,13,2
130038614_3,13,2
130038614_4,13,2
130038614_5,13,2
130038614_6,13,2
130038614_7,13,2
130038614_8,13,2
130038614_9,13,2
130038614_10,13,2
130038614_12,13,2
130038614_13,13,2
130038614_14,13,2
130038614_15,13,2
130038614_16,13,2
130022760_1,13,1
130022760_3,13,1
130022760_4,13,1
130022760_5,13,1
130022760_6,13,1
130022760_7,13,1
130022760_8,13,1
130022760_9,13,1
130022760_10,13,1
130022760_11,13,1
130022760_12,13,1
130022760_13,13,1
130006525_1,13,1
130006525_3,13,1
130006525_4,13,1
130006525_5,13,1
130006525_6,13,1
130006525_8,13,1
130006525_9,13,1
130006525_11,13,1
130006525_12,13,1
130006525_13,13,1
130012391_1,13,1
130012391_2,13,1
130012391_3,13,1
130012391_4,13,1
130012391_5,13,1
130012391_6,13,1
130012391_7,13,1
130012391_9,13,1
130012391_10,13,1
130012391_11,13,1
130012391_12,13,1
130012391_13,13,1
130022974_1,13,1
130022974_2,13,1
130022974_3,13,1
130022974_4,13,1
130022974_5,13,1
130022974_6,13,1
130022974_7,13,1
130022974_9,13,1
130022974_10,13,1
130022974_11,13,1
130022974_12,13,1
130022974_13,13,1
130007374_2,13,1
130007374_4,13,1
130007374_5,13,1
130007374_7,13,1
130007374_8,13,1
130007374_9,13,1
130007374_11,13,1
130007374_12,13,1
130058240_11,13,2
130058240_13,13,2
130058240_14,13,2
130058240_15,13,2
130058240_16,13,2
130013569_2,13,1
130013569_3,13,1
130013569_4,13,1
130013569_5,13,1
130013569_6,13,1
130013569_9,13,1
130013569_10,13,1
130013569_11,13,1
130058240_1,13,2
130058240_2,13,2
130058240_3,13,2
130058240_5,13,2
130058240_6,13,2
130058240_7,13,2
130058240_8,13,2
130058240_9,13,2
130011054_1,13,1
130011054_2,13,1
130011054_3,13,1
130011054_4,13,1
130011054_5,13,1
130011054_7,13,1
130011054_8,13,1
130011054_9,13,1
130011054_10,13,1
130011054_11,13,1
130011054_12,13,1
130011054_13,13,1
130015882_1,13,2
130015882_2,13,2
130015882_3,13,2
130015882_4,13,2
130015882_5,13,2
130015882_6,13,2
130015882_7,13,2
130015882_8,13,2
130015882_9,13,2
130015882_11,13,2
130015882_12,13,2
130015882_13,13,2
130015882_14,13,2
130015882_15,13,2
130015882_16,13,2
130015882_17,13,2
130036681_8,13,2
130036681_9,13,2
130036681_10,13,2
130036681_12,13,2
130036681_13,13,2
130036681_14,13,2
130036681_15,13,2
130036681_16,13,2
130036681_17,13,2
130036681_18,13,2
130045469_2,13,2
130045469_3,13,2
130045469_4,13,2
130045469_5,13,2
130045469_6,13,2
130045469_9,13,2
130045469_10,13,2
130045469_12,13,2
130045469_14,13,2
130045469_15,13,2
130027851_1,13,2
130027851_2,13,2
130027851_3,13,2
130027851_5,13,2
130027851_6,13,2
130027851_7,13,2
130027851_8,13,2
130027851_10,13,2
130027851_11,13,2
130027851_12,13,2
130027851_14,13,2
130027851_16,13,2
130027851_17,13,2
130071832_1,13,1
130071832_3,13,1
130071832_4,13,1
130071832_5,13,1
130071832_6,13,1
130071832_7,13,1
130071832_8,13,1
130071832_9,13,1
130071832_10,13,1
130071832_11,13,1
130071832_12,13,1
130071832_13,13,1
130036681_1,13,2
130036681_2,13,2
130036681_3,13,2
130036681_20,13,2
130026320_1,13,1
130026320_2,13,1
130026320_3,13,1
130026320_7,13,1
130026320_8,13,1
130026320_9,13,1
130026320_10,13,1
130026320_12,13,1
130027323_2,13,1
130027323_3,13,1
130027323_4,13,1
130027323_5,13,1
130027323_10,13,1
130027323_11,13,1
130001599_2,13,1
130001599_3,13,1
130001599_5,13,1
130001599_11,13,1
130001599_12,13,1
130033276_1,13,1
130033276_2,13,1
130033276_4,13,1
130033276_5,13,1
130033276_6,13,1
130033276_8,13,1
130033276_9,13,1
130033276_10,13,1
130033276_12,13,1
130033276_13,13,1
130050512_1,13,1
130050512_2,13,1
130050512_3,13,1
130050512_4,13,1
130050512_5,13,1
130050512_6,13,1
130050512_9,13,1
130050512_10,13,1
130050512_11,13,1
130050512_12,13,1
130050512_13,13,1
130042240_1,13,1
130042240_2,13,1
130042240_3,13,1
130042240_4,13,1
130042240_6,13,1
130042240_8,13,1
130042240_9,13,1
130042240_10,13,1
130042240_12,13,1
130042240_13,13,1
130005922_1,13,1
130005922_2,13,1
130005922_3,13,1
130005922_4,13,1
130005922_5,13,1
130005922_6,13,1
130005922_7,13,1
130005922_9,13,1
130005922_10,13,1
130005922_12,13,1
130005922_13,13,1
130006299_1,13,1
130006299_3,13,1
130006299_5,13,1
130006299_6,13,1
130006299_7,13,1
130006299_8,13,1
130006299_9,13,1
130006299_10,13,1
130006299_12,13,1
130001797_1,13,1
130001797_2,13,1
130001797_3,13,1
130001797_5,13,1
130001797_6,13,1
130001797_7,13,1
130001797_9,13,1
130001797_10,13,1
130001797_11,13,1
130001797_13,13,1
130015744_1,13,1
130015744_2,13,1
130015744_3,13,1
130015744_5,13,1
130015744_6,13,1
130015744_7,13,1
130015744_9,13,1
130015744_10,13,1
130015744_11,13,1
130015744_13,13,1
130001887_1,13,1
130001887_2,13,1
130001887_3,13,1
130001887_4,13,1
130001887_5,13,1
130001887_7,13,1
130001887_8,13,1
130001887_9,13,1
130001887_10,13,1
130001887_11,13,1
130001887_12,13,1
130001887_13,13,1
130036027_1,13,1
130036027_2,13,1
130036027_3,13,1
130036027_4,13,1
130036027_5,13,1
130036027_7,13,1
130036027_8,13,1
130036027_9,13,1
130036027_10,13,1
130036027_11,13,1
130036027_12,13,1
130036027_13,13,1
130045791_1,13,1
130045791_3,13,1
130045791_4,13,1
130045791_5,13,1
130045791_6,13,1
130045791_9,13,1
130045791_10,13,1
130045791_11,13,1
130045791_12,13,1
130049996_1,13,1
130049996_2,13,1
130049996_3,13,1
130049996_4,13,1
130049996_5,13,1
130049996_6,13,1
130049996_7,13,1
130049996_8,13,1
130049996_9,13,1
130049996_10,13,1
130049996_11,13,1
130049996_13,13,1
130073402_2,13,1
130073402_3,13,1
130073402_7,13,1
130073402_8,13,1
130073402_9,13,1
130073402_10,13,1
130073402_11,13,1
130034590_2,13,1
130034590_3,13,1
130034590_4,13,1
130034590_7,13,1
130034590_8,13,1
130034590_9,13,1
130034590_10,13,1
130034590_11,13,1
130034590_13,13,1
130000067_4,13,1
130000067_5,13,1
130000067_7,13,1
130000067_8,13,1
130000067_9,13,1
130052433_1,13,1
130052433_2,13,1
130052433_5,13,1
130052433_6,13,1
130052433_7,13,1
130052433_8,13,1
130052433_9,13,1
130052433_10,13,1
130052433_12,13,1
130052433_13,13,1
130003936_1,13,1
130003936_2,13,1
130003936_5,13,1
130003936_6,13,1
130003936_7,13,1
